entrez,teff_AAVS1_324,teff_AAVS1_348,teff_AAVS1_400,teff_Double_324,teff_Double_348,teff_Double_400,teff_HIVEP2_324,teff_HIVEP2_348,teff_HIVEP2_400,teff_SATB1_324,teff_SATB1_348,teff_SATB1_400,treg_AAVS1_324,treg_AAVS1_348,treg_AAVS1_400,treg_Double_324,treg_Double_348,treg_Double_400,treg_HIVEP2_324,treg_HIVEP2_348,treg_HIVEP2_400,treg_SATB1_324,treg_SATB1_348,treg_SATB1_400
922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5743,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
10644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
9175,6.0,7.0,13.0,12.0,7.0,31.0,23.0,8.0,15.0,6.0,8.0,18.0,7.0,3.0,5.0,7.0,7.0,9.0,12.0,11.0,10.0,20.0,4.0,12.0
6480,1.0,2.0,7.0,7.0,5.0,11.0,9.0,10.0,5.0,1.0,9.0,3.0,7.0,4.0,8.0,6.0,15.0,4.0,4.0,9.0,8.0,8.0,3.0,8.0
30009,10.0,15.0,18.0,10.0,13.0,15.0,16.0,12.0,22.0,10.0,8.0,14.0,13.0,13.0,10.0,6.0,18.0,38.0,24.0,24.0,25.0,27.0,4.0,23.0
10129,0.0,0.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8301,8.0,44.0,33.0,29.0,25.0,29.0,16.999,27.0,52.0,11.999,38.0,24.0,18.0,16.0,25.001,31.0,36.0,35.0,27.0,47.0,39.0,41.0,11.0,25.0
4905,1.0,1.478,1.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23332,49.0,51.0,81.0,68.0,51.0,109.0,73.0,73.0,89.0,39.0,64.0,104.0,31.0,20.0,57.0,23.0,46.0,64.0,31.0,63.0,60.0,34.0,25.0,54.0
65993,8.0,25.0,16.0,24.0,19.0,25.0,8.0,14.0,19.0,11.0,10.0,20.0,2.0,8.0,11.0,10.0,16.0,24.0,14.0,25.0,24.0,8.0,11.0,11.0
4854,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1207,15.0,15.0,22.0,12.0,14.0,31.0,13.0,24.0,27.0,14.0,8.0,18.0,9.0,3.0,17.0,8.0,9.0,15.0,13.0,10.0,14.0,10.0,18.0,14.0
5522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8463,5.0,8.0,2.0,4.0,2.0,4.0,1.0,7.0,5.0,0.0,6.0,3.0,2.0,1.0,3.0,4.0,6.0,0.0,2.0,8.0,8.0,11.0,0.0,5.0
8726,16.0,33.0,56.0,43.0,24.001,52.0,21.0,25.0,48.0,28.0,30.999,30.001,25.0,23.0,46.999,21.0,37.0,35.0,22.0,58.001,47.0,16.0,30.0,30.0
54825,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0
6620,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7251,7.0,6.0,9.0,8.0,10.0,16.0,7.0,3.0,5.0,4.0,5.0,6.0,4.0,3.997,6.0,4.0,9.0,14.0,7.0,8.0,8.0,7.0,6.0,12.0
55421,11.646,7.249,16.292,10.0,22.168,30.252,9.279,22.798,18.824,16.535,24.011,18.0,17.0,3.0,12.351,16.0,10.0,15.289,3.788,19.807,22.0,24.23,6.0,13.0
489,8.0,3.0,7.0,13.0,4.0,9.0,8.0,4.0,13.0,3.0,5.0,7.0,2.0,0.0,3.0,3.0,5.0,8.0,8.0,9.0,4.0,4.0,3.0,14.0
771,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
11343,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0
59277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
617,1.0,1.0,7.0,1.0,5.0,12.999,4.0,5.0,9.0,0.0,3.0,11.0,1.0,4.0,5.0,2.0,6.0,6.0,4.0,10.0,9.0,4.0,1.0,6.0
9891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54878,9.0,13.0,13.999,13.0,13.0,15.0,11.0,15.0,13.0,6.0,12.0,10.0,2.0,5.0,11.0,4.0,9.0,10.0,18.0,17.0,15.0,12.0,13.0,5.0
9187,1.0,1.0,9.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,9.0,2.0,2.0,4.0,5.0,0.0,4.0,0.0,0.0
55205,0.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,5.0,2.0,2.0,6.0
8578,3.0,1.0,8.0,5.0,2.0,5.0,2.0,2.0,7.0,1.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0
3998,24.0,15.0,43.0,42.999,18.0,49.999,34.0,16.0,55.001,42.001,24.0,47.0,13.0,12.0,39.0,14.0,28.0,32.0,26.999,26.001,28.0,27.0,10.0,31.001
51495,6.0,8.0,4.0,12.0,7.0,10.0,5.0,9.0,14.0,7.0,9.0,13.0,3.0,0.0,10.0,5.0,11.0,9.0,9.0,9.0,14.0,6.0,9.0,4.0
26034,1.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,3.0,1.0,5.0,1.0,4.0,9.0,12.0,6.0,8.0,7.0,5.0,10.0,3.0,3.0
23140,5.0,0.987,6.0,1.0,0.0,3.0,0.0,2.0,4.0,3.0,1.0,2.0,7.0,0.0,1.0,4.0,0.0,3.0,2.0,3.0,4.0,12.0,2.0,2.0
50508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,317.956,388.878,593.843,462.977,362.858,767.858,351.977,429.981,743.917,372.924,441.903,530.938,279.964,341.969,501.847,289.882,424.971,399.945,408.774,645.558,520.896,298.0,319.85,403.845
6557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56005,13.0,16.0,22.0,16.0,20.0,36.0,17.0,17.0,30.0,17.0,21.0,31.0,15.0,14.0,34.0,19.0,16.0,20.0,26.0,33.0,31.0,16.0,12.0,21.0
57719,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
51175,7.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,10.0,5.0,4.0,4.0,2.0,2.0,7.0,5.0,3.0,3.0,3.0,9.0,12.0,1.0,3.0,8.0
55160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7294,1.0,4.0,5.0,0.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0
9671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
64431,6.0,2.0,2.0,4.0,7.0,3.0,6.0,3.0,12.0,6.0,8.0,6.0,1.0,1.0,10.0,4.0,3.0,4.0,2.0,7.0,9.0,2.0,7.0,8.0
54962,4.0,9.0,4.0,9.0,4.011,8.0,6.0,5.0,3.0,3.0,4.0,3.0,5.0,10.058,3.0,10.16,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
6717,14.0,16.0,33.0,25.0,22.135,38.267,13.0,24.117,33.999,11.0,26.076,22.0,14.054,16.0,25.0,13.999,13.0,18.0,17.0,14.001,21.0,26.0,16.0,19.066
8672,11.0,19.0,17.0,16.0,11.0,21.0,17.0,20.0,30.0,6.0,29.0,6.0,10.0,7.0,13.0,12.0,13.0,19.0,20.0,29.0,24.0,16.0,10.0,23.0
79023,5.0,3.0,8.0,9.0,9.0,12.0,5.0,10.0,20.0,6.0,4.0,9.0,1.0,6.0,16.0,6.0,4.0,10.999,12.0,16.999,10.0,5.999,7.0,8.0
10371,3.0,2.0,4.0,3.0,0.0,10.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
51512,9.0,10.0,10.0,17.0,13.0,14.0,5.0,10.0,13.0,11.0,5.0,11.0,8.0,5.0,7.0,4.0,3.0,7.0,6.0,12.0,9.0,4.0,5.0,15.0
10512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55020,3.0,5.0,5.0,4.0,3.0,8.0,5.0,6.0,4.0,2.0,6.0,4.0,4.0,1.0,3.0,2.0,3.0,0.0,6.0,1.0,7.0,0.0,0.0,2.0
38,9.001,10.0,9.0,17.0,12.0,33.0,5.0,15.999,25.0,10.999,10.0,14.0,8.0,6.0,8.0,5.0,7.0,16.0,11.999,15.0,12.0,20.0,12.0,10.0
23151,6.0,37.0,62.0,35.0,42.0,47.0,29.0,33.0,67.0,12.0,19.0,36.0,23.0,8.0,16.0,19.0,19.0,49.0,27.0,59.0,47.0,35.0,19.0,31.0
9620,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,1.003,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0
7479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27332,5.0,13.0,16.0,8.0,16.0,12.0,6.0,15.0,15.0,10.0,6.0,19.0,7.0,10.0,8.0,7.0,8.0,11.0,11.0,6.0,13.0,5.0,4.0,11.0
55972,3.0,5.0,6.0,4.0,6.0,11.0,5.0,10.0,7.0,2.0,6.0,6.0,3.0,1.0,4.0,3.0,3.0,9.0,3.0,5.0,6.0,0.0,1.0,4.0
29090,2.0,6.0,3.0,3.0,5.0,7.0,1.0,4.0,11.0,5.0,3.0,4.198,1.0,4.0,6.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,5.0,2.0
119,0.0,2.0,5.0,5.0,11.0,8.0,5.0,5.0,2.0,4.0,3.0,8.0,1.0,0.0,2.0,3.0,4.0,6.0,2.0,7.0,2.0,2.0,7.0,3.0
2249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9462,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9605,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,3.0,2.0
7587,1.0,4.0,2.0,6.445,11.538,4.109,4.0,5.0,8.0,5.165,2.074,8.0,9.21,2.974,13.0,3.159,4.408,6.383,8.641,7.0,7.32,7.0,5.0,4.294
4140,3.0,8.001,8.999,11.999,11.0,9.0,10.0,6.0,12.0,16.001,7.0,8.0,4.0,2.0,5.0,6.0,4.0,7.999,7.0,5.0,4.0,10.0,1.0,4.0
5250,33.0,32.0,53.0,52.001,47.0,57.999,28.0,48.002,63.0,42.0,59.0,43.001,27.0,33.001,42.0,34.0,47.001,41.001,41.001,51.999,56.0,27.0,30.0,35.999
64778,5.0,8.0,9.0,8.05,4.0,9.0,5.0,0.0,21.0,4.0,5.0,6.0,6.0,3.0,8.0,12.0,9.0,7.0,8.0,4.0,4.0,6.0,4.0,10.0
2355,29.0,41.0,52.0,77.0,67.0,99.0,39.0,54.0,59.0,50.0,61.0,72.0,70.0,64.0,65.0,105.0,187.0,101.0,75.0,149.0,91.0,129.0,64.0,79.0
27091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285527,23.0,15.0,25.0,21.0,22.0,48.001,35.999,33.999,31.0,38.0,31.999,22.0,18.0,5.0,37.0,16.0,23.0,22.0,19.0,24.0,37.0,17.0,9.0,22.0
23505,5.0,6.0,5.0,1.0,3.0,2.0,5.0,5.0,3.0,0.0,4.0,2.0,4.0,0.0,4.0,3.0,5.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0
6624,11.0,6.0,13.0,8.0,4.0,18.0,8.0,3.0,21.0,17.0,2.0,23.0,4.0,0.0,5.0,8.0,2.0,6.0,2.0,3.0,7.0,7.0,0.0,10.0
60,2892.998,7354.592,8018.806,5490.494,5601.863,8405.994,3456.994,8185.95,9959.449,3108.719,7846.682,6024.878,3644.999,3436.879,6555.881,3079.727,7386.92,6776.734,4810.737,8250.91,8835.658,4211.007,3756.678,6350.786
55034,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5337,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
479,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284403,1.0,6.0,4.0,4.0,3.0,5.087,3.0,4.0,1.0,9.0,9.0,1.0,0.0,2.0,5.0,2.0,4.0,3.0,4.0,3.0,2.279,3.0,0.0,5.0
1739,38.0,39.0,59.001,68.0,35.999,76.0,48.0,56.001,86.0,38.0,46.0,56.0,35.0,38.0,59.001,45.0,57.999,75.0,62.0,68.0,91.0,52.001,34.0,51.0
7879,29.0,36.0,33.0,35.0,36.0,62.0,22.0,36.0,61.0,44.0,27.0,31.0,19.0,16.0,36.0,13.0,29.0,30.0,29.0,60.0,48.0,20.0,23.0,27.0
55973,6.0,4.0,5.0,1.0,8.0,9.0,3.0,4.0,12.0,3.0,7.0,3.0,6.0,3.0,5.0,1.0,6.0,4.0,0.0,10.0,5.0,4.0,2.0,6.0
25956,0.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,7.0,6.0,7.0,8.0,4.0,4.0,8.0,3.0,5.0,7.0,3.0,2.0,7.0,3.0,0.0,7.0
9733,11.0,4.0,8.0,3.0,6.0,9.0,6.0,4.0,7.0,4.0,3.0,8.0,5.0,1.0,7.0,2.0,5.0,3.0,6.0,8.0,2.0,4.0,2.0,10.0
55843,9.0,13.0,20.0,18.0,10.0,13.0,8.0,15.0,24.0,9.999,13.0,8.0,5.0,5.0,18.0,10.0,11.0,18.999,8.999,13.0,20.0,15.0,9.999,12.0
113457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5076,0.0,2.0,7.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,0.0,7.0,5.0,2.0,6.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,6.0
23016,6.0,6.0,17.001,21.0,8.0,17.999,11.0,2.0,16.0,6.0,12.0,18.0,8.0,2.0,14.0,10.0,13.0,9.0,5.0,9.0,17.0,9.0,2.0,8.0
22920,4.0,4.0,5.0,5.0,0.0,7.0,3.0,2.0,4.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,5.0
23609,13.0,20.0,14.0,19.0,13.0,38.0,23.0,23.0,24.0,19.0,14.0,25.0,18.0,11.0,16.0,15.0,15.0,16.0,28.0,19.0,15.0,15.0,13.0,14.0
4175,9.0,20.0,30.0,13.0,13.0,36.0,22.0,21.0,36.0,4.0,20.0,23.0,6.0,11.0,17.0,5.0,15.0,15.0,12.0,22.0,32.0,11.0,11.0,14.0
25996,9.0,16.999,11.0,14.0,9.0,21.0,10.999,13.0,8.999,8.0,7.0,15.0,8.0,8.0,16.999,10.0,8.0,11.0,10.0,11.0,12.0,11.0,7.0,11.0
10179,14.0,15.0,28.0,17.0,18.0,30.0,12.0,14.0,22.0,18.0,11.0,20.755,13.0,6.0,18.0,7.0,18.0,11.0,18.0,9.0,21.001,13.0,9.0,18.001
5939,47.0,42.0,59.0,56.0,20.0,60.0,36.0,26.0,58.0,61.783,42.0,57.977,34.0,10.0,41.0,44.0,27.952,26.892,38.0,26.0,49.723,47.0,18.0,21.0
11176,9.0,15.0,19.0,4.0,7.0,21.0,14.0,10.0,24.0,14.999,5.0,22.0,4.0,1.0,13.001,12.0,9.0,8.0,11.0,18.0,18.0,11.0,2.0,8.0
25930,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0
4292,11.0,13.0,18.0,15.0,9.0,22.0,10.0,9.0,20.0,14.0,6.0,18.0,10.0,5.0,8.999,4.0,9.0,11.0,4.0,15.0,7.0,8.0,7.0,6.0
7374,5.0,2.0,6.0,6.0,3.0,8.0,4.0,6.0,5.0,1.0,3.0,6.0,3.0,5.0,2.0,7.0,3.0,3.0,5.0,8.0,4.0,3.0,0.0,4.0
2329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
27252,1.0,2.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,6.0,3.0,3.0,3.0,7.0,5.0,5.0,1.0,3.0,6.0
8786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113235,9.0,25.0,26.0,13.0,6.0,32.0,12.0,32.0,45.0,8.0,18.0,24.0,13.0,11.0,19.0,16.0,16.0,14.0,16.0,49.0,21.0,27.0,25.0,26.0
5362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10615,5.0,7.0,11.0,8.999,4.0,7.0,7.0,7.0,14.001,7.0,9.0,5.999,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,12.0,7.0,1.0,3.0
88455,82.0,44.0,65.0,103.0,34.0,128.0,109.0,75.001,139.0,75.0,62.0,91.0,65.0,54.0,68.0,41.0,30.0,60.0,97.0,90.0,52.0,52.0,27.0,41.999
7163,10.0,13.0,38.0,14.0,3.0,40.0,14.0,11.0,42.0,11.0,11.0,31.0,5.0,8.0,22.0,8.0,6.0,34.0,9.0,15.0,27.0,10.0,16.0,21.0
32,1.0,4.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.001,3.0,0.0
9618,3.0,2.0,1.0,4.0,0.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,8.0,4.0,5.0,2.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0
55824,7.0,14.0,8.0,11.0,2.0,7.0,12.0,11.0,8.0,11.0,6.0,7.0,9.0,9.0,6.0,4.0,7.0,4.0,9.0,10.0,15.0,4.0,1.0,8.0
55094,1.0,1.0,3.0,4.0,2.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,0.0,3.0
3385,14.0,21.0,22.001,19.999,16.0,26.0,21.001,17.0,27.0,21.0,22.0,25.0,8.0,17.0,28.0,21.0,17.0,21.0,15.0,21.0,23.999,24.0,15.0,12.0
22978,3.0,2.0,5.0,6.0,7.0,2.0,3.0,1.0,5.0,2.0,7.0,6.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0
4162,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
55796,1.0,1.0,5.001,0.0,3.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
57662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56949,1.0,3.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0
9138,14.0,16.0,16.0,22.999,21.0,40.999,15.0,13.0,30.0,20.999,18.0,22.0,8.0,11.0,32.001,9.0,9.0,20.996,19.0,22.0,25.0,16.0,10.0,13.0
6813,7.0,3.0,5.0,13.0,7.0,13.999,3.0,6.0,5.0,6.0,6.0,7.001,2.464,4.0,12.072,8.0,5.0,13.0,5.0,10.0,10.0,3.0,5.0,3.0
5609,7.0,7.0,13.0,5.0,6.0,9.0,8.0,4.0,11.0,9.0,2.0,15.0,3.0,4.0,3.0,3.0,4.0,8.0,8.0,15.0,7.0,8.0,5.0,3.0
27231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8527,5.0,4.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,7.0,4.0,7.0,0.0,5.0
83992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,1.0,0.0,2.0,4.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0
7155,14.0,11.0,24.001,25.0,13.0,26.0,24.0,17.0,31.0,24.0,16.0,18.0,13.0,6.0,18.0,13.0,9.0,14.0,15.0,14.0,23.0,18.0,7.0,13.0
56889,12.0,10.0,24.0,11.0,11.0,26.0,20.0,19.0,25.0,16.0,15.0,25.0,11.0,3.0,14.0,8.0,16.0,14.0,11.0,14.0,14.0,12.136,11.0,13.0
4791,11.0,15.0,20.999,14.0,12.0,35.0,18.0,16.0,27.999,11.0,12.001,28.0,15.0,2.0,29.0,14.0,17.0,32.0,26.0,19.0,23.0,23.0,12.0,24.0
29089,10.0,10.0,18.0,7.0,10.0,17.0,7.0,8.0,13.0,7.0,10.0,12.0,4.0,8.0,13.0,6.0,12.0,5.0,7.0,10.0,11.0,5.0,7.0,6.0
4660,1.0,4.0,3.0,8.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
54431,6.0,1.0,3.0,2.0,3.0,9.0,3.0,4.0,10.0,3.0,3.0,7.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,6.899,1.0,3.0,4.0
2975,3.0,5.0,8.0,3.0,1.0,6.0,4.0,4.0,4.001,5.0,3.0,2.0,4.0,0.0,5.0,5.0,3.0,7.0,2.0,2.0,7.0,0.0,6.0,8.0
3566,6.0,10.0,10.0,6.0,12.0,11.0,5.0,15.0,10.0,2.0,9.0,8.999,4.0,3.0,5.0,4.0,0.0,10.0,6.0,4.0,7.0,7.0,6.0,6.0
23032,7.0,3.0,8.0,10.0,6.0,15.0,12.134,6.0,14.369,8.0,6.236,9.0,4.0,7.0,8.957,5.0,6.0,2.0,9.0,4.968,7.0,9.0,1.0,3.0
5063,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
